Index,Hogwarts House,First Name,Last Name,Birthday,Best Hand,Arithmancy,Astronomy,Herbology,Defense Against the Dark Arts,Divination,Muggle Studies,Ancient Runes,History of Magic,Transfiguration,Potions,Care of Magical Creatures,Charms,Flying
175,Gryffindor,Maggie,Damron,1998-06-02,Right,0.7518962001971294,0.8473791522023356,-1.0665925397148872,-0.8474726631857853,0.6451968668162686,-0.7512834083930399,0.7334065984309622,-1.8869949113679,-1.707174311967971,-1.7031214096080574,-1.1377961822107512,-1.0923821016044255,1.4461709580630595
176,Ravenclaw,Dovie,Saul,2000-08-27,Right,0.0,-1.3343034119696195,0.633404373349543,1.3294092516534086,-1.0820060172862697e-16,1.2328022178168907,0.6906790517543755,0.46638516916979145,0.39172783364441294,0.6028902755883074,-1.6529634110188818,1.3301990037640332,-0.11674511386235516
177,Hufflepuff,Raymundo,Cooksey,1999-04-16,Right,0.6872354879222525,0.7340364192220711,0.9855561201201327,-0.7343793334525335,0.7908972315145346,-0.7008304545440226,-1.127911055814585,0.6914793165421048,0.5643469551570431,-0.9127826472013416,0.28897912440584406,0.10246993560807668,-0.6787557624405549
178,Ravenclaw,Marty,Herrin,2000-06-20,Right,0.47858803491156715,-1.1246275778008201,0.4065730244672844,1.1201947953999523,0.48877607394622374,0.9970729407604385,1.365909671107835,0.5566090658525624,-0.043218615024386155,0.6808024263879225,0.2817355848418695,1.2737190015095472,-0.10148366195090049
179,Ravenclaw,Rose,Torres,1997-12-16,Right,0.3476303973989064,-1.1403474860993081,1.1614410087061293,1.1358801130716816,0.48341585986033425,1.3180301483414496,0.8501134991710612,0.3829029803981375,0.2869069500911214,-0.3873312885326545,-0.8164042439161538,1.5190808367419444,-0.17973701269151368
180,Slytherin,Teddy,Dodds,1999-12-19,Right,2.937573716240228,-0.6047965312628458,-0.9865655992138883,0.6015076029715052,-2.171351989223791,-0.3481797209156577,-0.5138862277334689,-0.09292519797512286,5.208604529156244e-15,-0.32713080567902286,0.856771691938245,-1.3347360721733172,-0.7814888917505485
181,Hufflepuff,Augusta,Blanchard,2001-09-13,Right,-0.5914952428295545,1.201581848861461,1.06019229486202,-1.2008959600516946,-0.07209723631365668,-0.565628425770326,-1.1192121314971903,-0.3687888705571907,0.4391015520353565,-0.8540690189023602,-0.08380312752405679,-0.45231601518043063,0.40583158179027384
182,Ravenclaw,Aretha,Trice,1996-11-08,Left,1.8054961473489666,-0.6236598508628359,0.7365724107897437,0.62032941507442,0.8354844668653412,1.543202655450422,1.0707492045381104,0.4947124066222542,0.1409575216658743,-0.4699729708607035,-0.7438983709994664,1.1621490813132824,-0.5563568695936534
183,Slytherin,Eloy,Connell,2001-04-18,Right,1.5277641470155447,-0.8861664149108409,-1.1040140426764322,0.0,-1.9311169397380215,-0.011702643541354217,-0.34681648328823494,0.013591448104417994,-0.3219549885125145,0.04307358071428845,-0.2978411529414134,-0.9168944880686389,-0.6456722123237774
184,Ravenclaw,Lorenzo,Bundy,1999-11-23,Left,2.272725848979052,-0.786829285204977,-1.51249030649375,0.7831398057825488,-2.5044162008333726,-0.5765115311626005,-1.0266024516833996,0.7024439667597195,0.07508611126172406,0.7371005193984759,1.4980835719755734,-1.433633569368282,-1.4584213459975546
185,Hufflepuff,Valentina,Gibson,1997-04-26,Left,0.2621231199669933,0.9045140812741266,0.9501852231131062,-0.9044818705950256,0.23928247285755408,-0.4844491592979573,-1.0280708524097981,-0.3051322354830028,0.39712742545810437,-1.3676544963550632,0.5216992714727353,-0.2917163070968094,0.047955655759249594
186,Hufflepuff,Ali,Battles,1999-06-25,Left,-0.3357006162951069,1.1384689080442598,0.8275108976653281,-1.1379218951196466,0.5255666342630099,-0.22552008086002517,-1.0364148575891619,0.976132606840725,0.10397922719819862,-0.2744376917625348,0.9694104951205204,-0.0508787921417675,-0.4045617572931446
187,Slytherin,Stacey,Wu,1997-10-08,Left,-1.1165378024823507,-1.0984362696874397,-0.9158445562748173,1.0940611195415497,-1.4998633519187388,-0.8357621011738967,-0.7952746975421124,0.37484390048297955,0.7429580344892582,1.4856794268095919,0.30424194119667763,-0.3377530305631361,-0.6210900079026423
188,Hufflepuff,Daron,Kitchens,1999-02-28,Left,-0.006397607390063589,0.7502963467903774,0.8804285746876128,0.0,0.8245203925987497,-0.5716132311299591,-0.8048068542592663,0.13147709475293776,0.39681990810036727,-0.9399508218730583,0.5847065741777134,0.10141570295160185,-0.12545131126150713
189,Gryffindor,Marcia,Doe,2000-07-24,Left,-0.11905389991020998,0.9386988945963456,-1.2219861761545228,-0.9385914624785434,0.4846340903344,-0.4331348154575344,0.0,-1.5753789736465074,-1.465993850735617,-0.6644555406196302,-0.2149395368817873,-1.025812887901058,1.4067370051374888
190,Slytherin,Johnathon,Odom,1997-08-20,Left,0.5367644958149241,-0.6054223615954809,-1.6716151422521495,0.6021320562055568,-1.9306296475483948,-0.2639595857515167,-0.4363929324251484,0.8513156981708212,0.0973892646957101,1.9812371846938526,-0.07352851108884623,-1.0183569811329738,-1.0302812856627859
191,Hufflepuff,Geoffrey,Joyce,1998-04-09,Left,0.7753485859987952,0.8849193917093232,0.5850645247516486,-0.8849302978589164,0.6071880760254165,-0.8143450084311884,-0.9620222441095255,0.2926133818610778,0.7550916935681027,-0.5027150133370992,-2.007557465475405,-0.23156356774753029,-0.5333110529488393
192,Ravenclaw,Charlotte,Evans,2000-11-29,Left,0.35708407229570194,-1.11137079767596,0.6066607227240244,1.1069671859499215,0.6259488253260294,0.0,1.2361726532190789,0.719109041516661,0.7581813365148489,0.7574232815941079,0.745930418818659,1.6034183107796336,-0.6462867674343057
193,Hufflepuff,Winnie,Wentworth,2001-04-04,Left,-1.573526022974241,1.0067977649760627,0.7612780735490682,-1.0065404857622537,0.5923256642418141,-0.8139976595944813,-1.131544488784835,1.363215484350794,0.5307882131876956,0.9592040449157333,0.7715095000476383,0.15568363819579537,-0.392270655082577
194,Slytherin,Vickie,Candelaria,1997-10-02,Right,-1.398511836423309,-1.521151373666982,-1.23262728319244,1.515846066670965,-1.6843034456922965,-0.9852569598022329,-1.3594256204555568,0.8706443296142966,0.9651890875350393,1.566224026268723,1.6098119963257378,-0.29286047968833917,-1.275796052318872
195,Hufflepuff,Fern,Cummings,1999-06-06,Right,-0.9085569547528497,1.2335864645220231,4.2985752503346586e-17,-1.232830151655458,0.4402905010784061,-0.36919418076100324,-0.6237584001989354,0.13465265711846103,0.17112054701594326,-0.034512878448269696,0.0,-0.203348613184483,0.3247103072005282
196,Hufflepuff,Julianna,Doran,2000-08-01,Right,-1.2818559122160567,1.525445744834972,1.4388703790399322,-1.5240472147722375,-0.08720329419207218,0.15789761816291553,-1.6370535634442538,-0.4128578918913498,-0.20997277068847423,-2.258317852453603,-1.074638764144939,-0.4608751092531839,0.5452331660284604
197,Ravenclaw,Velma,Coles,1998-10-16,Right,0.6947499474556028,-1.2359469423049831,0.5261575457341038,1.2312692089466724,0.5655245938123671,1.7181537214704192,1.253562107823188,0.48143492568741525,0.5617549804536821,0.37823259909354223,-0.13938606531660327,1.4904025207413312,-0.5381250679813115
198,Gryffindor,Shayne,Slayton,1999-09-23,Right,-0.18874445203402299,0.35144675513458656,-1.7065645751801521,-0.35263153281749837,-0.04359064322051767,-1.2696873327298428,0.46485195480664027,-2.061281478391412,-2.4266680315618916,-1.81770912164076,0.5151813837485331,-1.438901317210077,1.7385967648228116
199,Slytherin,Lacy,Mcgowan,1998-01-15,Right,-1.9960325702848707,-1.2504242205044096,-0.8687498335849065,1.2457146308453388,-1.9710748992873786,-0.39675386881309543,-0.6232446632359329,0.3574356365328721,0.40043511232551554,1.7442498031996017,0.5999137869064732,-0.2710995693256683,-0.2519472381785979
200,Ravenclaw,Janelle,Salazar,2001-09-03,Right,-0.2955830984638337,1.0260512664317134,1.2616096061808753,-1.0257516211512572,0.20590295786815196,-0.63492498113608,-0.9953288257178852,0.09180427185444544,0.3587474546635945,-0.7369451942722041,0.11100627958846314,-0.13953907546307104,0.2128612770843638
201,Gryffindor,Marty,Canady,1996-11-18,Right,0.3280564423241311,0.0,-1.720165933602049,-0.7440114224257056,-0.2943024747832531,-0.7696712098782313,0.7834223876484103,-1.7473591524975953,-2.2939405624893205,-0.9550872476167114,-0.30413246427665225,-1.5945292823014532,1.6245967918197979
202,Ravenclaw,Alisha,Avila,2000-05-09,Right,-2.127838614519039,-1.039572334225585,1.1427821117059842,1.0353267103073596,0.2546321768307827,1.2782189627391753,0.4203390810986702,0.7425038636066755,0.7068975174572715,0.827581891906506,0.0,1.664171029189346,-0.04648097955861083
203,Ravenclaw,Patty,Prince,1999-06-12,Left,0.5665799320278946,-1.0086389604290513,1.1568626623656513,1.0044614033701915,0.6030460924135927,1.5078541030601886,0.9475628164614446,0.6119718533980092,0.46215505391217093,-0.043786993128533465,1.1513584771442527,1.5701837970563348,-0.3740388534702352
204,Gryffindor,Angie,Ladner,2001-06-01,Right,-0.428782953740478,0.985944590877263,-1.2909496313582365,-0.9857331977047904,0.19664440626525206,-1.2660886039989803,0.8755261804345249,-2.059125496973292,-2.368175047990704,-1.0925658868767174,-0.551473965321571,-1.409003688925358,2.2397664574587024
205,Hufflepuff,Renato,Sneed,2000-07-10,Right,0.616029923795748,0.8206248412979923,0.9026680128256709,-0.82077722338712,0.41446401502821184,-1.0462357271558698,-0.5776594413924148,0.45749086045815124,0.7269060992128868,0.3067927064031288,-0.2631453547019929,-0.07831047233369895,-0.16765076218445563
206,Gryffindor,Jung,Kim,1999-07-04,Left,-0.8269887085279346,1.1913077003186445,4.2985752503346586e-17,-1.190644419098615,0.8895738999138618,0.1846123627389053,1.1243775605173087,-1.948641193396094,-2.1689972526443104,-1.5007873423738367,-1.4743278776241264,-0.8339721449078387,2.011254382193901
207,Hufflepuff,Marjorie,Boyer,2001-10-24,Right,-1.1654423899292352,1.2252765803137617,0.6292158601643568,-1.2245385528021493,0.875198780319886,-0.5473485500330751,-1.0049562387505058,0.6084473347309657,0.4115532737647624,0.0009898835878914389,0.5812940460419458,-0.024231524801142827,-0.1681628914432293
208,Hufflepuff,Miles,Aguayo,1999-01-21,Left,1.056837816098892,0.8690182806279237,0.9649138003493328,-0.8690641761291106,0.43200653385475873,-0.8624208521044486,-1.1116850600547397,0.5682791641312717,0.7335487063276092,-0.5897866673872225,-0.7047496043611138,-0.16542356107601028,-0.6137153465763019
209,Ravenclaw,Jonas,Rauch,2000-05-19,Right,-1.4160253751744236,-1.1643636135729074,0.7775786767839581,1.159843394632578,0.14109309664785302,1.7928856978575658,0.4062446183461213,0.32412416760155516,0.622365496163939,-0.0038728212526874715,1.2797506558239287,1.460905637483696,-0.2706911690497133
210,Hufflepuff,Neville,Barrow,2001-08-01,Right,0.21206712339806322,0.48979292527136026,0.5888892883385459,-0.49067328128438104,0.2877680457253717,-0.8074278427256195,-0.5131635155079848,0.6555745411914279,0.5923401213305446,0.5516839962389967,0.4450692281908343,0.03090734778884282,-0.3121736390103787
211,Gryffindor,Charmaine,Renfro,1999-03-10,Right,-0.4111482140291479,1.2365334290380765,-1.6316525494969376,-1.2357706315694563,-0.135932513154703,-0.8854505561411847,0.38895350408157436,-1.7453540424237104,-2.6364572948337033,-1.3639270850360998,-1.377172385139807,-1.776384415543131,1.8382571185801635
212,Slytherin,Chantal,Goldman,1997-03-09,Right,-2.648578540084191,-1.5583278468527364,-0.661821314066372,1.552940735466784,-1.4250640008111006,-0.5090370980563204,-0.7921926519804718,0.5779219462845971,0.2979497261344885,1.27719620983814,-0.038648024149878,0.20710878840411748,-0.3410577292052124
213,Slytherin,Steve,Vick,1999-09-05,Right,0.23824653080457384,0.0,-1.933618946813453,0.9763277925114067,-1.8833623051546433,-0.3624785333864934,-0.8781563652318639,0.8583463954855258,0.6269147209133106,1.8334876928633048,-2.091791580702805,-0.922548180695042,-1.5232569101582982
214,Ravenclaw,Wilfred,Giordano,1999-06-02,Left,-1.1866525579669174,-0.9564644663081776,0.9069610396463256,0.9524017158002354,0.3818154383232491,1.824624253064049,0.9095704566609938,0.4464356113209306,0.8354312392706943,0.8129507261213013,1.0403944222693982,1.5984807221931037,-0.13989335635892397
215,Hufflepuff,Tom,Haskins,1999-12-07,Right,0.8659463037597521,0.41588805883830804,0.9675244484472203,0.0,-0.039205013513880844,-0.2921657277610912,-0.40922069789010856,0.20605654962020212,0.05034495291421922,-0.6631667345442297,-0.18157767510698292,-0.02485199650500638,0.007702296019640972
216,Gryffindor,Lindy,Gracia,1998-01-14,Right,-0.9739448727890185,1.3739020330820162,-1.8951885233611518,-1.3728369650135506,-0.4166128143794564,-0.52147628191825,0.7682012693432697,-1.118879799265214,-2.340460228302556,0.46624894892206414,2.5747310009449573,-1.7340409218150308,1.7068447507788456
217,Ravenclaw,Trista,Gantt,2001-10-21,Left,0.5712461689961846,-0.7777971118776956,0.7296230397849149,0.7741275071600339,0.7580050087147587,2.4054577289566574,1.6619328921602772,0.24549309922800147,0.9156552580884262,0.7794151556733135,-0.19158297361664814,1.5726759301935076,-0.3262059807007766
218,Gryffindor,Jung,Layman,2001-04-20,Right,1.3395390558011422,1.0082890847277814,-1.214150011314909,-1.0080285239627111,0.0648318689713358,-0.9557913870089856,1.0325769193072032,-2.0865729950732055,-2.2744389842714314,-1.5128813879457323,-0.4514994971196615,-1.5570949151551225,1.8816856797241686
219,Gryffindor,Amelia,Sharp,2000-12-24,Left,-1.219134415304625,1.2917202384271482,-1.42404886764165,-1.2908360060055153,0.35818176712637306,-0.6258699361393918,0.5269587787049418,-1.5344473537495462,-2.2469077558430355,-0.8663627013357488,-0.020023168828823455,-1.3354020830848021,1.8073245113502352
220,Hufflepuff,Shanon,Warfield,1999-09-11,Right,-0.2941892874213574,0.995732489116293,1.0619477676272246,-0.9954995583159723,-0.021175202497707487,0.18349130755010282,-1.26148260026095,-0.6103073360014136,-0.09875653639643173,-2.362139250412374,0.6567237485254313,-0.37896259802142157,0.28691516790303306
221,Hufflepuff,Natalia,Newberry,1997-02-11,Right,0.15540567449739787,0.9949787492857559,4.2985752503346586e-17,-0.9947474770404762,0.6624957395480019,-0.15469021309085354,-1.0489119470926667,0.23541384885687358,0.2881586312909992,-1.106821380568404,-0.40948123407189085,-0.212024970716864,-0.45188250080382947
222,Gryffindor,Jessie,Erwin,1999-10-08,Right,-1.1638061769663282,0.8527663664565127,-1.7205259959145593,-0.8528480232284749,0.2604796831062984,-0.012960491893385277,0.49103407657315884,-1.4002214282533723,-2.1318298489069782,-1.0406686905464309,0.8405004362488828,-1.163154584171398,1.3390335171276126
223,Slytherin,Dudley,Cleary,2001-02-18,Right,-1.723512211240708,-1.4475143295739146,-0.7901464903659916,1.442371056061777,-1.811973999374389,-0.29809157608981934,-0.789868150581787,0.44443508721168723,0.12362840145745949,-2.8483828426044006e-16,-0.18502539374038243,-0.14186499049241857,-0.43303614408095936
224,Gryffindor,Leilani,Stamps,1997-08-06,Left,-1.017637818946644,0.9263904435542112,-1.2537598458002228,-0.9263100953753161,0.7421680125519038,0.2526405741684942,1.142160665051117,-1.4350389665649492,-1.6368271706549196,-0.401508093629158,-0.5439391394220741,-0.6900557255369185,1.5298528789466734
225,Ravenclaw,Cecil,Tovar,2000-04-18,Right,1.0295676000504435,-1.0196629180415018,0.1479492724921693,1.0154611034872458,0.748746457111859,1.9885680465184203,1.4809487657534908,0.9648293414578585,0.8679433301568865,1.3609931308531378,0.6467822725604834,1.4646819762758352,-0.9870575762222901
226,Hufflepuff,Reva,Stewart,1998-11-16,Left,1.2313671988089627,0.4222660582326902,0.5019073219439228,-0.4232950026858978,0.9166186164381221,-0.5032937287798003,-0.7464787463568838,1.3019500746106918,0.4298102544701723,-0.20791584096603877,-0.6240307144973039,0.25237248382104355,-1.1539092887307443
227,Gryffindor,Emil,Harr,2001-04-28,Left,0.4345314858732958,0.5186391014698432,-1.2686843264721595,-0.5194559833648629,0.4483308222072401,0.029962195009302202,1.137940507936055,-1.7026051096681611,-1.3826346430623535,-0.8822904097224449,0.05126954197047355,-0.8130855873315262,1.2461332695860732
228,Hufflepuff,Juan,Daniel,1998-09-30,Left,2.338840972776513,0.28057810917554893,0.1542232112174856,-0.28191882866389306,0.7584923009043852,-0.4216240958887319,-0.9585554074565096,0.607223024121786,0.7231982448868769,-1.19755581201233,-2.576232971686088,-0.10024898560610108,-1.4459253920834776
229,Hufflepuff,Leandro,Mcdaniels,1997-09-06,Right,0.45156022078354924,1.1005180674319257,0.6970420439631282,-1.10005456284196,0.7582486548095719,-0.4454561976546009,-1.1927419966184363,1.08031793731057,0.44737735475716167,-0.3985074394102688,-0.5500709474836022,-0.08582671855188029,-0.8642489799683697
230,Hufflepuff,Lyman,Behrens,1997-09-01,Left,0.47016456817660196,0.9819905856520483,0.5226867601001429,-0.9817878930086346,0.7831005564805135,-1.3969732042966692,-0.68131307679301,0.4226138975366505,1.1412047945288588,0.6951896630111113,0.9900227746757805,-0.17809826103769533,-0.3803892562790285
231,Gryffindor,Micaela,Valdes,1998-03-19,Right,-0.40611837418021185,0.6976211020408535,-1.2953057922915234,-0.6980441457874054,0.5065622388675839,-0.35548449567606477,1.0551070393120985,-1.4282893830136432,-1.267743040637717,-0.08099121826435322,0.5547166519863457,-0.8059382086950923,1.3580847255539925
232,Hufflepuff,Una,Linville,1999-04-11,Left,0.2119459224378479,0.9940359485890382,4.2985752503346586e-17,-0.9938067509148303,0.6727288755301549,-1.193894849738735,-0.7359509850283172,-0.3702976930604148,0.9826631337649571,-0.31285303092189753,-2.048994024282686,-0.2638235424276971,0.08902842231289602
233,Ravenclaw,Tamra,Elrod,1999-11-12,Left,0.4344102849130805,-0.7862109989093626,0.9575815455855544,0.7825228799853594,0.8637474138636676,1.895404827425737,1.3496129574448037,0.23770210605377054,0.8318602072082082,0.36537151223687575,0.3608813707005588,1.5839878693670708,-0.24569926122155938
234,Hufflepuff,Wes,Dillon,1999-08-23,Left,0.7575320448471421,0.3553539270746908,0.9935660683137385,-0.35653010728211487,-0.3481482617369601,-0.7722932739844673,-0.7140105888729428,0.24185383765964513,0.5535463213450911,-0.20131151599344652,0.40896119397713643,-0.15159671916146533,-0.11776937237990244
235,Hufflepuff,Kendall,Pacheco,2001-05-25,Left,-2.900312934451425,0.0,0.406038433970559,-1.3826295035533616,0.48901972004103694,0.4679032919486267,-1.229172011657021,1.431819521393632,-0.43072027999856644,0.3741674255365861,0.22664915908877015,0.028686172937025932,-0.2092356579968757
236,Slytherin,Roosevelt,Cruz,2001-03-05,Right,-0.27103990402023,-0.798808075400871,-1.1779528700093103,0.7950922374365974,-2.0955780537369004,-0.5926903856658503,-0.8392822133719267,0.056372967649589496,0.9441650280199656,1.560970858282697,1.1917678953634607,-0.897672388530953,-0.717677586107352
237,Ravenclaw,Kurtis,Gilbert,1999-08-22,Right,1.8353721840420447,-0.7816053250868324,0.7460168050193713,0.7779273406458774,0.8544888622607679,1.8390409958639846,0.7185202031015195,0.3618811267906731,0.46164708419502953,-1.0859575882859906,-0.5776523716259768,1.2298567752072251,-0.8972301042333926
238,Hufflepuff,Lenore,Trinidad,2000-11-07,Left,0.0,1.0347904410907545,0.6773276484931495,-1.0344715658298766,1.1656249253371653,-0.18477875357673168,-0.8991605622866985,0.9279215971322347,0.09675594846800986,-0.6036097450439482,1.0709956007085175,0.19227553000110092,-0.5380226421295569
239,Hufflepuff,Olivia,Murry,2001-08-12,Left,-0.23340700587337096,0.9812030765082338,0.5597664766699852,-0.9810021167270188,0.7828569103857007,-0.39629707560033695,-1.0015092799279102,0.22253221084974525,0.4089927798559146,-0.8218872867835414,0.7552320157541289,-0.1104417987523287,-0.3117639356033598
240,Hufflepuff,Anton,Bouchard,1997-06-04,Left,-0.52313790126811,0.8952416518788893,1.2182402808087334,-0.8952298445722678,0.2982448278023373,-0.5120299783452354,-0.9115396205491064,-0.05941305166433851,0.24215539708039002,-0.9639253403589173,0.6463690575295477,-0.04025677196369236,0.31446772202505524
241,Gryffindor,Dorothea,Horton,1997-01-18,Left,0.16958618684259114,0.6650237680424306,-1.3251916468410825,-0.6655185400835928,0.3174928692925764,-0.03063372133438043,1.3644366530978542,-1.5653026804648478,-1.4148825979694875,-0.13166274319457555,-0.8123508382667476,-0.8726349321798059,1.4314216354103786
242,Hufflepuff,Aline,Underhill,2000-04-21,Left,-0.6529441296587252,1.0226626526808364,0.34903590467538353,-1.0223704638225974,0.7538630251029346,-0.14287923005894712,-1.2831873689688085,0.6270168074193191,0.31443551236104494,-0.7347750072723982,1.8017574881268936,-0.12431873379525868,-0.6332786842614552
243,Hufflepuff,Jana,Chitwood,1998-03-12,Left,0.28072746736004595,0.2781726902521042,1.0494019480658294,-0.2795187027069592,0.14645331073374238,-0.48604741957976993,-1.416058514416237,0.3742180821575955,0.4834732625391523,-1.5041421865374525,0.01056152386325797,0.07283301928699824,-0.581860906680581
244,Hufflepuff,Karon,Mark,1999-12-20,Left,1.0259921717240914,0.6255180010109382,0.6413713540725812,-0.6260997029003077,0.4008198337186752,-1.3352652909542597,-0.4087227269098777,1.1244688786656907,0.9556628264688963,1.4142657990987566,-1.6811385012952875,0.00032321594920530053,-0.6017315219209985
245,Hufflepuff,Dennis,Seidel,2001-06-22,Left,0.9305464155545213,0.476991683166855,0.5247551760051725,-0.47790020747318157,0.4010634798134882,-0.7065613558116498,-0.9182269465042469,0.32445466454489397,0.7163559706610992,-0.6062508245272965,0.8432422376702731,-0.1230379435808617,-0.6534565770571368
246,Gryffindor,Sammie,Lawton,1997-08-06,Left,-0.2972193114267406,1.0350297385907945,-1.3027494311347068,-1.034710336771469,0.3708513640566572,-0.11824261460591731,0.9401280776512657,-1.382078317766475,-1.4466079335220547,-0.2137849447418198,0.015980432443284676,-1.0286625038180686,1.3544998207425767
247,Hufflepuff,Fay,Wentz,1997-09-02,Right,-0.09384410018542198,1.0484891879275595,0.2681543701319209,-1.0481401694731016,-0.056503886245614816,-0.6133752905319407,-1.253688899091422,1.2562242291852146,0.6805663280391216,0.8818769410695615,-0.7034886273506217,-0.4351238258225423,-0.87551582366139
248,Gryffindor,Lisa,Paz,2001-05-07,Right,0.0,1.0709767553946965,-1.0886996988869173,-1.0705782545235347,0.5511494742183912,-0.26813144262946276,1.0110813144870168,-1.9641467445261285,-2.1899593783319897,-1.849106098773525,-1.130978730101535,-1.196025922713904,1.698753108490222
249,Ravenclaw,Sanford,Garrett,2000-12-16,Right,1.119680513970539,-0.8473443417311124,0.948400254495131,0.843521702897455,0.8776352412680174,1.2541136732858034,1.5857348346954596,0.8105235375608218,0.5969119854207334,1.0939301962409924,2.328307945633274,1.5781884512762732,-0.3236453344069084
250,Ravenclaw,Verda,Stephenson,2000-10-07,Right,-0.7119083968034817,-1.102209610363787,0.6506914322773661,1.0978261572293242,0.4536910362931295,1.7299615846874075,0.8768404921873562,0.133803713310296,0.6329393661388893,0.14133166838832423,0.6754104638118037,1.4625359411165977,-0.1836291950581934
251,Slytherin,Kristine,Jacob,1997-05-24,Left,2.122497258792154,-0.6450678384959828,-0.9533582431132279,0.6416902958354511,-2.220568500376048,-0.31897221481817845,-0.607391942751645,-0.05136696157204983,-0.12867247535722118,-0.02334406469147204,1.8257593807233699,-1.2265759001478231,-0.7014943015301048
252,Slytherin,Mirna,Billingsley,2001-10-10,Left,-0.1978345240501725,-1.0896228374347727,-1.464150612025702,1.0852670806682672,-1.316397842524434,-0.38282070490765074,-0.5709496321573091,1.0740810127973508,-0.06481419462976819,1.400245523400746,-0.9167224932710936,-0.4207721445401402,-1.120313609355193
253,Gryffindor,Brandy,Fielder,1997-02-24,Left,-0.5263497267138162,0.7590274367703567,-1.5199165626325963,-0.7593153599064733,0.13280912942420572,-1.1842771951043671,0.41033288913698085,-1.8058457830416872,-2.070322453694943,-1.2345398735242263,1.7386624842934224,-1.3920278108036799,1.6750927367348796
254,Hufflepuff,Perla,Calvin,1997-05-13,Right,1.7996179007785231,0.7077126874465233,0.862185295958783,-0.708113525321543,0.4249407971051773,-0.7951492462779663,-1.283293848929662,0.04810382754871716,0.8559160244496664,-1.5815660036957475,-0.7072511792329176,-0.30590860115253204,-0.7717584358338492
255,Slytherin,Geraldo,Seaton,1999-05-14,Left,-0.9928522225826095,-0.750420940438973,1.7724653375336201,0.7468115751902918,0.7148796499328304,1.2994813890334982,0.9276105084925728,1.4848275637281203,1.0245341054518542,1.7189293839341062,0.5455200860083304,2.0431471765481346,-0.2725348343812985
256,Ravenclaw,Gwendolyn,Rosales,1999-01-03,Left,-1.5994630284603208,-0.72207864379807,0.7663419775055323,0.7185316439134859,0.5567533343990937,1.9199925707488683,1.17666806291519,0.45145852915681595,1.0725725098124321,-2.8483828426044006e-16,-0.05461025687309764,1.6200219058789949,-0.03132195349891092
257,Slytherin,Keenan,Kozlowski,1998-04-25,Left,1.456982786249794,-0.80450156893534,-1.5224676800381634,0.8007732028121185,-1.780056360953866,-0.2848334577575492,-0.5602634322000987,0.8499606798529551,-0.26815009349370916,0.8985647280856363,1.1431173442584026,-0.966079109261908,-1.216389058301129
258,Gryffindor,Marcia,Maes,2001-01-16,Left,-0.09208668626229974,0.9448432875153419,-1.1766216206980762,-0.9447223350640823,0.6125482901113053,0.13432661997034215,0.9652705588937138,-1.2745971206023041,-0.9938034920080526,-0.14929836634109478,0.593977149827073,-0.7782503704602807,1.047529543033653
259,Ravenclaw,Renae,Galindo,2000-03-12,Left,0.614393710832841,-0.7937525113369251,0.6303250468303535,0.7900477978096567,0.8245203925987497,2.0431219715181825,1.1250234506649655,0.14708315117156864,0.7431293082300685,-0.08551249077862806,0.5203429118455627,1.3943387007407104,-0.4832248114407766
260,Slytherin,Willy,Swearingen,1998-08-06,Right,-1.3879067524044677,-1.2539199026564578,-0.6293144532010116,1.2492026209781784,-1.6168134774290528,-0.885503683886145,-0.8719168929285759,0.10383260358557028,0.7978169427117863,-2.8483828426044006e-16,0.17684486990552314,-0.2346795880291393,-0.3964701150045209
261,Hufflepuff,Son,Campos,2001-01-19,Left,-1.39614841769911,1.0809679858367474,0.6056090586111942,-1.0805474999185665,0.7007481764336677,0.25316503194750467,-0.8162710050392167,1.8111824599865327,-0.40675229545083,0.5295323539930374,-1.54703906111129,0.2747584198083417,-0.5066803314926097
262,Ravenclaw,Jung,Pullen,1998-04-06,Right,-0.7825079561289097,-1.1278920397051695,1.0992623823492724,1.1234520740700769,0.36451656559151524,0.9311881760004239,0.9242019702051114,0.42275051438252936,0.1797481845454155,0.361322782529496,-0.589040258830517,1.5266027753610805,0.23437070595285697
263,Gryffindor,Rosanne,Bradshaw,1999-10-16,Right,-0.22771056074325058,0.3838596957087119,-1.1663896200519297,-0.38497315084264455,0.5993914009913955,-0.9824404680550765,1.062141306439527,-2.2749491148478316,-2.0535562234889557,-1.6495214481915546,-0.26669156760227036,-0.8890119697212386,2.0372705485396025
264,Slytherin,Haydee,Stern,2000-02-05,Right,-1.5929787770888009,-1.2310841716167114,4.2985752503346586e-17,1.2264171384662328,-1.6518985150821468,-0.9673779149547773,-1.2334134152010647,0.686654409137168,1.37373730389725,2.189078346100142,-0.5430571743180985,-0.4401650161064118,-1.21229202423094
265,Slytherin,Aurelia,Root,1997-07-21,Left,0.538218907337508,-0.9408106132859154,-0.9855815937423889,0.9367823080544312,-2.303651818707334,-0.44858373994659295,-0.9618390402376192,-0.20341172783735578,0.6505763506650387,0.5058510888817822,-0.853205102214143,-0.9931373679513381,-0.7244376923231642
266,Slytherin,Gena,Mcdaniels,1999-02-12,Left,-1.7847186961494481,-1.2793206649309499,-1.145866331176747,1.27454749054194,-1.4937721995484101,-0.3238299380678006,-0.4896025662390763,0.2870029959362096,0.589569457897475,1.6920060223433138,-0.28202964006335385,-0.16996382007602906,-0.4762598535214551
